asset_uuid,label,manifest_uri,iiif_image_uri
gOKqdkgVCgOYiiMaH9ofSYnN,MPM_HB_08843_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/gOKqdkgVCgOYiiMaH9ofSYnN.json,https://dams1.antwerpen.be/iiif/gOKqdkgVCgOYiiMaH9ofSYnN/full/full/0/default.jpg
rKfJedfDSIXYYSfcrMlathPS,"Sierinitiaal H, romein (16 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/rKfJedfDSIXYYSfcrMlathPS.json,https://dams1.antwerpen.be/iiif/rKfJedfDSIXYYSfcrMlathPS/full/full/0/default.jpg
BNlIhdgmTkRmVoUYHU7ghClw,Bronzen muntstuk keizer Julianus II,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/BNlIhdgmTkRmVoUYHU7ghClw.json,https://dams1.antwerpen.be/iiif/BNlIhdgmTkRmVoUYHU7ghClw/full/full/0/default.jpg
aSY3GJa7KKfPfkALLEzMQts6,MPM_HB_09162_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/aSY3GJa7KKfPfkALLEzMQts6.json,https://dams1.antwerpen.be/iiif/aSY3GJa7KKfPfkALLEzMQts6/full/full/0/default.jpg
Y2bfiqiKnbiLssAceTyKILk6,"Sierinitiaal D, unciaal (30 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/Y2bfiqiKnbiLssAceTyKILk6.json,https://dams1.antwerpen.be/iiif/Y2bfiqiKnbiLssAceTyKILk6/full/full/0/default.jpg
I28hkqmCBSTabTMZTKhdFBrY,Struikhei [Calluna vulgaris],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/I28hkqmCBSTabTMZTKhdFBrY.json,https://dams1.antwerpen.be/iiif/I28hkqmCBSTabTMZTKhdFBrY/full/full/0/default.jpg
y1VBNUBgXLioLF6HLeWoqIJG,MPM_HB_00670_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/y1VBNUBgXLioLF6HLeWoqIJG.json,https://dams1.antwerpen.be/iiif/y1VBNUBgXLioLF6HLeWoqIJG/full/full/0/default.jpg
fVKWnfWIBNTHmsNpXF6adTMC,"Sierinitiaal O, unciaal",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/fVKWnfWIBNTHmsNpXF6adTMC.json,https://dams1.antwerpen.be/iiif/fVKWnfWIBNTHmsNpXF6adTMC/full/full/0/default.jpg
D1KWMjQEUNMHDlneKQToy2Wb,Schapenzuring [Rumex acetosella],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/D1KWMjQEUNMHDlneKQToy2Wb.json,https://dams1.antwerpen.be/iiif/D1KWMjQEUNMHDlneKQToy2Wb/full/full/0/default.jpg
NLNMRgZkD6bPRSSdTSkh090V,Alpiene vrouwenmantel [Alchemilla alpina],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/NLNMRgZkD6bPRSSdTSkh090V.json,https://dams1.antwerpen.be/iiif/NLNMRgZkD6bPRSSdTSkh090V/full/full/0/default.jpg
tOpCXipCGSMiNdhhJPUjtjLA,Drukkersmerk van de Officina Plantiniana in Leiden,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/tOpCXipCGSMiNdhhJPUjtjLA.json,https://dams1.antwerpen.be/iiif/tOpCXipCGSMiNdhhJPUjtjLA/full/full/0/default.jpg
lLFQrNULGdpmc6ZEapkp7sVO,Vignet: cartouche met palmtakken en vruchten,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/lLFQrNULGdpmc6ZEapkp7sVO.json,https://dams1.antwerpen.be/iiif/lLFQrNULGdpmc6ZEapkp7sVO/full/full/0/default.jpg
exaVMZagXKLDeiPot4zP6QnF,"Sierinitiaal E, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/exaVMZagXKLDeiPot4zP6QnF.json,https://dams1.antwerpen.be/iiif/exaVMZagXKLDeiPot4zP6QnF/full/full/0/default.jpg
PZbPWmmdJhXhkEAo8n4tyC5E,Gele krokus [Crocus flavus],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/PZbPWmmdJhXhkEAo8n4tyC5E.json,https://dams1.antwerpen.be/iiif/PZbPWmmdJhXhkEAo8n4tyC5E/full/full/0/default.jpg
m2CqMLfwKfIecXOiefnJ5NFx,"Sierinitiaal N, romein (22 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/m2CqMLfwKfIecXOiefnJ5NFx.json,https://dams1.antwerpen.be/iiif/m2CqMLfwKfIecXOiefnJ5NFx/full/full/0/default.jpg
FiLTVKuZPHfFVRsPfCjQiJBD,Naakte lathyrus [Lathyrus aphaca],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/FiLTVKuZPHfFVRsPfCjQiJBD.json,https://dams1.antwerpen.be/iiif/FiLTVKuZPHfFVRsPfCjQiJBD/full/full/0/default.jpg
bYZJoZs7RXdSWVacsUWNPIrK,Toneel: Waarheid,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/bYZJoZs7RXdSWVacsUWNPIrK.json,https://dams1.antwerpen.be/iiif/bYZJoZs7RXdSWVacsUWNPIrK/full/full/0/default.jpg
rUNIUKRdhUVORM9jmDpxxgWi,"Sierinitiaal N, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/rUNIUKRdhUVORM9jmDpxxgWi.json,https://dams1.antwerpen.be/iiif/rUNIUKRdhUVORM9jmDpxxgWi/full/full/0/default.jpg
V2WvNfNXZXeNh9koJBnmc90H,"Sierinitiaal M, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/V2WvNfNXZXeNh9koJBnmc90H.json,https://dams1.antwerpen.be/iiif/V2WvNfNXZXeNh9koJBnmc90H/full/full/0/default.jpg
fbaSpeenIQHNcICVb01po7Vz,"Limaboon, wilgenbladboon of olifantsboon [Phaseolus lunatus]",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/fbaSpeenIQHNcICVb01po7Vz.json,https://dams1.antwerpen.be/iiif/fbaSpeenIQHNcICVb01po7Vz/full/full/0/default.jpg
S1USDXXQiqMkCWDtjSzlymef,Mansbloed [Hypericum androsaemum],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/S1USDXXQiqMkCWDtjSzlymef.json,https://dams1.antwerpen.be/iiif/S1USDXXQiqMkCWDtjSzlymef/full/full/0/default.jpg
E2jKYmTYLTnAWiTNcFF8WlOi,"Sierinitiaal K, romein (52 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/E2jKYmTYLTnAWiTNcFF8WlOi.json,https://dams1.antwerpen.be/iiif/E2jKYmTYLTnAWiTNcFF8WlOi/full/full/0/default.jpg
W1UPOYf7FRMGXDCoQecdJ6ln,"Sierinitiaal B, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/W1UPOYf7FRMGXDCoQecdJ6ln.json,https://dams1.antwerpen.be/iiif/W1UPOYf7FRMGXDCoQecdJ6ln/full/full/0/default.jpg
Q1b9qZWKakPbTJJZQ20IoZgJ,Blauwe lis [Iris germanica],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/Q1b9qZWKakPbTJJZQ20IoZgJ.json,https://dams1.antwerpen.be/iiif/Q1b9qZWKakPbTJJZQ20IoZgJ/full/full/0/default.jpg
t2gRKchVTgCCUYZelkLquL6w,MPM_HB_03458_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/t2gRKchVTgCCUYZelkLquL6w.json,https://dams1.antwerpen.be/iiif/t2gRKchVTgCCUYZelkLquL6w/full/full/0/default.jpg
nLrXmYWWHIQVYFmRMh5ntJBl,Azarooldoorn [Crataegus azarolus],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/nLrXmYWWHIQVYFmRMh5ntJBl.json,https://dams1.antwerpen.be/iiif/nLrXmYWWHIQVYFmRMh5ntJBl/full/full/0/default.jpg
b2VLQ3TSBbUu9wXYUaqViAKJ,"Initiaal N, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/b2VLQ3TSBbUu9wXYUaqViAKJ.json,https://dams1.antwerpen.be/iiif/b2VLQ3TSBbUu9wXYUaqViAKJ/full/full/0/default.jpg
s1eIhPTTmXUVkHwRUg788I5O,Voorjaarspronkridder [Calocybe gambosa],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/s1eIhPTTmXUVkHwRUg788I5O.json,https://dams1.antwerpen.be/iiif/s1eIhPTTmXUVkHwRUg788I5O/full/full/0/default.jpg
JUX89npMNGegIemWXvw9ZdRF,Diagram geometrische optica (p. 482) met een decoratief bloemmotief,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/JUX89npMNGegIemWXvw9ZdRF.json,https://dams1.antwerpen.be/iiif/JUX89npMNGegIemWXvw9ZdRF/full/full/0/default.jpg
nkZKVRaq6wQKKBNaPArtR6Jn,Slangenwortel [Calla palustris],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/nkZKVRaq6wQKKBNaPArtR6Jn.json,https://dams1.antwerpen.be/iiif/nkZKVRaq6wQKKBNaPArtR6Jn/full/full/0/default.jpg
BvgRwV9HLUdaJWWePjigDzCW,MPM_HB_00498_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/BvgRwV9HLUdaJWWePjigDzCW.json,https://dams1.antwerpen.be/iiif/BvgRwV9HLUdaJWWePjigDzCW/full/full/0/default.jpg
WUOYDnPefVdnZXMStNfTUCNq,De Verrijzenis,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/WUOYDnPefVdnZXMStNfTUCNq.json,https://dams1.antwerpen.be/iiif/WUOYDnPefVdnZXMStNfTUCNq/full/full/0/default.jpg
m2aQCB5IOa8WccUgOleY7FjP,Emblematische voorstelling: Quibus Respublica conservetur [Wat nodig is voor het behoud van de staat].,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/m2aQCB5IOa8WccUgOleY7FjP.json,https://dams1.antwerpen.be/iiif/m2aQCB5IOa8WccUgOleY7FjP/full/full/0/default.jpg
DrSaGnUnpZLaXIW7mSVlPEcn,Moeslook [Allium oleraceum],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/DrSaGnUnpZLaXIW7mSVlPEcn.json,https://dams1.antwerpen.be/iiif/DrSaGnUnpZLaXIW7mSVlPEcn/full/full/0/default.jpg
Z2QEZBwuRVZXWbGgZXMNnXX6,"Sierinitiaal M, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/Z2QEZBwuRVZXWbGgZXMNnXX6.json,https://dams1.antwerpen.be/iiif/Z2QEZBwuRVZXWbGgZXMNnXX6/full/full/0/default.jpg
B1BaSl9GEPXYcG5HPoB0W1a1,"Sierinitiaal C, romein (9 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/B1BaSl9GEPXYcG5HPoB0W1a1.json,https://dams1.antwerpen.be/iiif/B1BaSl9GEPXYcG5HPoB0W1a1/full/full/0/default.jpg
B2WJFKPasXXMQWOiRUSJuHyI,"Linzenwikke, bittere wikke of erve [Vicia ervilia]",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/B2WJFKPasXXMQWOiRUSJuHyI.json,https://dams1.antwerpen.be/iiif/B2WJFKPasXXMQWOiRUSJuHyI/full/full/0/default.jpg
V1ULYJPghRD4XAVA8ZFvoOm2,"Sierinitiaal A, romein (16 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/V1ULYJPghRD4XAVA8ZFvoOm2.json,https://dams1.antwerpen.be/iiif/V1ULYJPghRD4XAVA8ZFvoOm2/full/full/0/default.jpg
dhaXJlWLdjkLSIoiE3jczbNr,Soort palm [Raphia sp.]: vruchten,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/dhaXJlWLdjkLSIoiE3jczbNr.json,https://dams1.antwerpen.be/iiif/dhaXJlWLdjkLSIoiE3jczbNr/full/full/0/default.jpg
T22ZndTBiLXRmOQcEKKNsoTp,MPM_HB_08556_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/T22ZndTBiLXRmOQcEKKNsoTp.json,https://dams1.antwerpen.be/iiif/T22ZndTBiLXRmOQcEKKNsoTp/full/full/0/default.jpg
z1JIQVEPQONkcUpvMJSzxzTt,"Diagram geometrische optica (p. 625, 626 en 635)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/z1JIQVEPQONkcUpvMJSzxzTt.json,https://dams1.antwerpen.be/iiif/z1JIQVEPQONkcUpvMJSzxzTt/full/full/0/default.jpg
d18TaZ7KlRPSrIbgcfZ9Helu,"Sierinitiaal H, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/d18TaZ7KlRPSrIbgcfZ9Helu.json,https://dams1.antwerpen.be/iiif/d18TaZ7KlRPSrIbgcfZ9Helu/full/full/0/default.jpg
H1RCJXPlWqMXGuPNVScu6lwC,Munt keizer Domitianus,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/H1RCJXPlWqMXGuPNVScu6lwC.json,https://dams1.antwerpen.be/iiif/H1RCJXPlWqMXGuPNVScu6lwC/full/full/0/default.jpg
b2Xe7YIiAXgTRaJXPgeIqEpf,"Sierinitiaal I, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/b2Xe7YIiAXgTRaJXPgeIqEpf.json,https://dams1.antwerpen.be/iiif/b2Xe7YIiAXgTRaJXPgeIqEpf/full/full/0/default.jpg
l1SmC7lLefaVynsfUXSSPMEy,Waterviolier [Hottonia palustris],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/l1SmC7lLefaVynsfUXSSPMEy.json,https://dams1.antwerpen.be/iiif/l1SmC7lLefaVynsfUXSSPMEy/full/full/0/default.jpg
qbXdlRUoCVZtM6dYda4aovqf,"Sierinitiaal S, romein (16 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/qbXdlRUoCVZtM6dYda4aovqf.json,https://dams1.antwerpen.be/iiif/qbXdlRUoCVZtM6dYda4aovqf/full/full/0/default.jpg
jPfHbHZeKMCUZDDtGR3AeNtk,"Sierinitiaal O, romein (16 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/jPfHbHZeKMCUZDDtGR3AeNtk.json,https://dams1.antwerpen.be/iiif/jPfHbHZeKMCUZDDtGR3AeNtk/full/full/0/default.jpg
t2cjqIPfAYVGFTKtPimnsXha,"Rozijnridderspoor, staverkruid of staverzaad [Delphinium staphisagria]",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/t2cjqIPfAYVGFTKtPimnsXha.json,https://dams1.antwerpen.be/iiif/t2cjqIPfAYVGFTKtPimnsXha/full/full/0/default.jpg
xUaInlRYejX9EfoLUT0F4IgM,"Sierinitiaal A, lettre cadeau (50 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/xUaInlRYejX9EfoLUT0F4IgM.json,https://dams1.antwerpen.be/iiif/xUaInlRYejX9EfoLUT0F4IgM/full/full/0/default.jpg
Q1bAOQgKYTQZ9GVhLoHf2Bx7,Hazenstaart [Lagurus ovatus],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/Q1bAOQgKYTQZ9GVhLoHf2Bx7.json,https://dams1.antwerpen.be/iiif/Q1bAOQgKYTQZ9GVhLoHf2Bx7/full/full/0/default.jpg
O2YMdOIhCMSRaVLtRn1FrisW,"Initiaal I, unciaal",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/O2YMdOIhCMSRaVLtRn1FrisW.json,https://dams1.antwerpen.be/iiif/O2YMdOIhCMSRaVLtRn1FrisW/full/full/0/default.jpg
UVGfcQQRPDSaMXdYVssMWlhE,"Sierinitiaal G, romein, lettre fleurie op zwarte achtergrond, dubbele rand (16 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/UVGfcQQRPDSaMXdYVssMWlhE.json,https://dams1.antwerpen.be/iiif/UVGfcQQRPDSaMXdYVssMWlhE/full/full/0/default.jpg
U2KZcYYNPPZkYLYXaKC9d6OJ,"Sierinitiaal T, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/U2KZcYYNPPZkYLYXaKC9d6OJ.json,https://dams1.antwerpen.be/iiif/U2KZcYYNPPZkYLYXaKC9d6OJ/full/full/0/default.jpg
Q1ltXQ8M8kTLVNzRQXQLyAMa,Europese hanenpoot [Echinochloa crus-galli],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/Q1ltXQ8M8kTLVNzRQXQLyAMa.json,https://dams1.antwerpen.be/iiif/Q1ltXQ8M8kTLVNzRQXQLyAMa/full/full/0/default.jpg
UPVaqkattkdGYTSiK5F3YEcm,MPM_HB_00403_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/UPVaqkattkdGYTSiK5F3YEcm.json,https://dams1.antwerpen.be/iiif/UPVaqkattkdGYTSiK5F3YEcm/full/full/0/default.jpg
betoI5GLx7GpiglQI4QyPKV5,"Sierinitiaal P, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/betoI5GLx7GpiglQI4QyPKV5.json,https://dams1.antwerpen.be/iiif/betoI5GLx7GpiglQI4QyPKV5/full/full/0/default.jpg
V18lpZNUQVbSZBUYFRpfxQ80,"Sierinitiaal E, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/V18lpZNUQVbSZBUYFRpfxQ80.json,https://dams1.antwerpen.be/iiif/V18lpZNUQVbSZBUYFRpfxQ80/full/full/0/default.jpg
GgpRMHV65lWTlUmVnflgCZ4Q,"Sierinitiaal F, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/GgpRMHV65lWTlUmVnflgCZ4Q.json,https://dams1.antwerpen.be/iiif/GgpRMHV65lWTlUmVnflgCZ4Q/full/full/0/default.jpg
R1WXafShRvTroIWNhJpibJ7N,Gewone glanshaver of Frans raaigras [Arrhenatherum elatius],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/R1WXafShRvTroIWNhJpibJ7N.json,https://dams1.antwerpen.be/iiif/R1WXafShRvTroIWNhJpibJ7N/full/full/0/default.jpg
nhjCarSfXLIQaGpXPzHfm1Eq,MPM_HB_09393_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/nhjCarSfXLIQaGpXPzHfm1Eq.json,https://dams1.antwerpen.be/iiif/nhjCarSfXLIQaGpXPzHfm1Eq/full/full/0/default.jpg
L1GUvQWdDinK8YdVIUGGbQKV,Geometrisch diagram,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/L1GUvQWdDinK8YdVIUGGbQKV.json,https://dams1.antwerpen.be/iiif/L1GUvQWdDinK8YdVIUGGbQKV/full/full/0/default.jpg
P2RchtYXNYerYZJTHsSYyQGr,"Sierinitiaal V, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/P2RchtYXNYerYZJTHsSYyQGr.json,https://dams1.antwerpen.be/iiif/P2RchtYXNYerYZJTHsSYyQGr/full/full/0/default.jpg
HcZeSIgUTHHtRnTRMbfbWtjQ,Emblematische voorstelling: Facundia difficilis [Welsprekendheid kost moeite].,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/HcZeSIgUTHHtRnTRMbfbWtjQ.json,https://dams1.antwerpen.be/iiif/HcZeSIgUTHHtRnTRMbfbWtjQ/full/full/0/default.jpg
VLdopbOAWTfKVNKFUwNCbgll,Tekst in het oud-Gothisch,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/VLdopbOAWTfKVNKFUwNCbgll.json,https://dams1.antwerpen.be/iiif/VLdopbOAWTfKVNKFUwNCbgll/full/full/0/default.jpg
NYY6O9DTFcEPdVTNIPnYgfAv,Cullen americanum,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/NYY6O9DTFcEPdVTNIPnYgfAv.json,https://dams1.antwerpen.be/iiif/NYY6O9DTFcEPdVTNIPnYgfAv/full/full/0/default.jpg
dc4iPWZMWLbZcVYimJ4s4bbJ,Agave [Agave americana],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/dc4iPWZMWLbZcVYimJ4s4bbJ.json,https://dams1.antwerpen.be/iiif/dc4iPWZMWLbZcVYimJ4s4bbJ/full/full/0/default.jpg
o1pH3NXfTQcnIKfEeO0TsbP1,Herfsttijloos [Colchicum autumnale]: met zaden,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/o1pH3NXfTQcnIKfEeO0TsbP1.json,https://dams1.antwerpen.be/iiif/o1pH3NXfTQcnIKfEeO0TsbP1/full/full/0/default.jpg
U2eTSMKHETVTbeTnSW0649ZV,"Sierinitiaal C, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/U2eTSMKHETVTbeTnSW0649ZV.json,https://dams1.antwerpen.be/iiif/U2eTSMKHETVTbeTnSW0649ZV/full/full/0/default.jpg
o2F9DUAYdIiabrVTPGOunfaa,"Sierinitiaal Q, romein (16 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/o2F9DUAYdIiabrVTPGOunfaa.json,https://dams1.antwerpen.be/iiif/o2F9DUAYdIiabrVTPGOunfaa/full/full/0/default.jpg
D1auPVgKmVliVNCHNLTILmNx,"Sierinitiaal S, romein (23 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/D1auPVgKmVliVNCHNLTILmNx.json,https://dams1.antwerpen.be/iiif/D1auPVgKmVliVNCHNLTILmNx/full/full/0/default.jpg
fSkoceeSHgTSFZeupRywJsjN,"Sierinitiaal A, gotische kalligrafie",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/fSkoceeSHgTSFZeupRywJsjN.json,https://dams1.antwerpen.be/iiif/fSkoceeSHgTSFZeupRywJsjN/full/full/0/default.jpg
k2XZHrVDeWHCOTXlUgsguUf2,"Sierinitiaal C, lettre cadeau (85 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/k2XZHrVDeWHCOTXlUgsguUf2.json,https://dams1.antwerpen.be/iiif/k2XZHrVDeWHCOTXlUgsguUf2/full/full/0/default.jpg
w17DMRQERTFjcXcPeuuyTxjN,"Sierinitiaal T, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/w17DMRQERTFjcXcPeuuyTxjN.json,https://dams1.antwerpen.be/iiif/w17DMRQERTFjcXcPeuuyTxjN/full/full/0/default.jpg
Z1o7lgigTMyJVXvLdNWwRAmi,Vignet: sierlijst met mannen met stok en vee (onder),https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/Z1o7lgigTMyJVXvLdNWwRAmi.json,https://dams1.antwerpen.be/iiif/Z1o7lgigTMyJVXvLdNWwRAmi/full/full/0/default.jpg
G1g9ReSaeKbAiUGCkJVWmlWU,MPM_HB_09094_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/G1g9ReSaeKbAiUGCkJVWmlWU.json,https://dams1.antwerpen.be/iiif/G1g9ReSaeKbAiUGCkJVWmlWU/full/full/0/default.jpg
h2gPpmJlHrKR5gMgYF1OoOPI,Gewone tarwe [Triticum aestivum],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/h2gPpmJlHrKR5gMgYF1OoOPI.json,https://dams1.antwerpen.be/iiif/h2gPpmJlHrKR5gMgYF1OoOPI/full/full/0/default.jpg
H1ATN8SCNFDYPIPqxjBkheZR,MPM_HB_09197_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/H1ATN8SCNFDYPIPqxjBkheZR.json,https://dams1.antwerpen.be/iiif/H1ATN8SCNFDYPIPqxjBkheZR/full/full/0/default.jpg
sLGQSfYdFRIHyWTDhnu3dQ1i,"Sierinitiaal R, romein (23 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/sLGQSfYdFRIHyWTDhnu3dQ1i.json,https://dams1.antwerpen.be/iiif/sLGQSfYdFRIHyWTDhnu3dQ1i/full/full/0/default.jpg
KYMHGSBXN7QPbfHXem5qAEhW,Alpenroos [Rosa pendulina],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/KYMHGSBXN7QPbfHXem5qAEhW.json,https://dams1.antwerpen.be/iiif/KYMHGSBXN7QPbfHXem5qAEhW/full/full/0/default.jpg
H1fTYIPqDiW7YJCtMHtfdNFW,"Sierinitiaal O, romein (32 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/H1fTYIPqDiW7YJCtMHtfdNFW.json,https://dams1.antwerpen.be/iiif/H1fTYIPqDiW7YJCtMHtfdNFW/full/full/0/default.jpg
S1eJb8VVimHbIoV8oH625pjF,"Kosmografisch diagram: de banen van de planeten Saturnus, Jupiter, Mars, Venus en Mercurius",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/S1eJb8VVimHbIoV8oH625pjF.json,https://dams1.antwerpen.be/iiif/S1eJb8VVimHbIoV8oH625pjF/full/full/0/default.jpg
S1qhaCBRMHGSTHBdLrGgI0zn,Militaire illustratie: belegeringstoren met brug uit midden van de toren,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/S1qhaCBRMHGSTHBdLrGgI0zn.json,https://dams1.antwerpen.be/iiif/S1qhaCBRMHGSTHBdLrGgI0zn/full/full/0/default.jpg
