asset_uuid,title,identifier,publisher,manifest_uri
o2OjZIngYCaNcDHrainN6yAi,20050616_museumbezoek_0005.jpg,,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/o2OjZIngYCaNcDHrainN6yAi/manifest.json
qcGTESNbRhONbIUWT4TNbdy5,20050616_museumbezoek_0003.jpg,,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/qcGTESNbRhONbIUWT4TNbdy5/manifest.json
U2BPWZfoRlKNhWh4WXxerVEH,20080220_museumbezoek_0005.JPG,,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/U2BPWZfoRlKNhWh4WXxerVEH/manifest.json
W2PZSESfWQiaJYV8qGWDjlwV,20120422_groep_met_gids_0001.JPG,,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/W2PZSESfWQiaJYV8qGWDjlwV/manifest.json
j1BcaEoVNtWHVVdGEeBJE4zD,20120422_groep_met_gids_0008.jpg,,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/j1BcaEoVNtWHVVdGEeBJE4zD/manifest.json
b1gvMnIxOlgNmkiVTMGEMsew,20120422_groep_met_gids_0004.jpg,,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/b1gvMnIxOlgNmkiVTMGEMsew/manifest.json
RfMZkjJdWNCamSYfVma1XNO7,20031009_individueel_0001.jpg,,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/RfMZkjJdWNCamSYfVma1XNO7/manifest.json
jLMsTMWOVjaBGlMOMZ1UPMhZ,20031009_individueel_0005.jpg,,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/jLMsTMWOVjaBGlMOMZ1UPMhZ/manifest.json
xPceVGAkOeeGmASLCmEnFST9,Barbara Arents,RH.S.156.2-2,Rubenshuis,https://dams.antwerpen.be/iiif/xPceVGAkOeeGmASLCmEnFST9/manifest.json
jYcbL4jEOgEtZIHTcviVRDpb,Het slotpark van een kasteel,RH.S.081,Rubenshuis,https://dams.antwerpen.be/iiif/jYcbL4jEOgEtZIHTcviVRDpb/manifest.json
dLd4tWYVMYYXUhkO6q9cKi8P,Nicolaas Rockox,RH.S.116,Rubenshuis,https://dams.antwerpen.be/iiif/dLd4tWYVMYYXUhkO6q9cKi8P/manifest.json
q2KBIvccUOZUVFNEWQap8DCW,De marteldood van de Heilige Adrianus,RH.S.136,Rubenshuis,https://dams.antwerpen.be/iiif/q2KBIvccUOZUVFNEWQap8DCW/manifest.json
QDeDQJHLrLXEgIZqeIYsdMyQ,Interieur Rubenshuis: eetkamer,RH.OE.001.016,Rubenshuis,https://dams.antwerpen.be/iiif/QDeDQJHLrLXEgIZqeIYsdMyQ/manifest.json
YToaofaYaYOJEaUGOjAH3nFZ,Interieur Rubenshuis: kunstkamer,RH.OE.001.018,Rubenshuis,https://dams.antwerpen.be/iiif/YToaofaYaYOJEaUGOjAH3nFZ/manifest.json
i1eHUlYhHUJYfTMbRUXmu7sM,Bartholomeus Rubens,RH.S.156.1-2,Rubenshuis,https://dams.antwerpen.be/iiif/i1eHUlYhHUJYfTMbRUXmu7sM/manifest.json
w1vQJLPfUvLVaVqEEYNgN2YL,Aartshertogin Isabella,RH.S.206,Rubenshuis,https://dams.antwerpen.be/iiif/w1vQJLPfUvLVaVqEEYNgN2YL/manifest.json
i2NaJXTfo6cjGQshTTyU6trz,Jongetje op zijn doodsbed,RH.S.041,Rubenshuis,https://dams.antwerpen.be/iiif/i2NaJXTfo6cjGQshTTyU6trz/manifest.json
upuXXWIhkmSTS4SnVWhESzJo,Henri IV in de slag bij Ivry,RH.S.181,Rubenshuis,https://dams.antwerpen.be/iiif/upuXXWIhkmSTS4SnVWhESzJo/manifest.json
cN5BVFXQgMLo7tdiHQVL4ofh,Henri IV in de slag bij Ivry,RH.S.181,Rubenshuis,https://dams.antwerpen.be/iiif/cN5BVFXQgMLo7tdiHQVL4ofh/manifest.json
o1aYObGcOejdQUqQujv0MxtL,Aartshertog Albrecht,RH.S.205,Rubenshuis,https://dams.antwerpen.be/iiif/o1aYObGcOejdQUqQujv0MxtL/manifest.json
f1VHrUlecZEwk7PRI9LBbY9g,Aartshertog Albrecht,RH.S.205,Rubenshuis,https://dams.antwerpen.be/iiif/f1VHrUlecZEwk7PRI9LBbY9g/manifest.json
TEetVHWfmnSQsQySUWnTKxkg,De slaap van Silenus,RH.B.046,Rubenshuis,https://dams.antwerpen.be/iiif/TEetVHWfmnSQsQySUWnTKxkg/manifest.json
P2drfYzNmYWcfZBS77LRq52T,De slaap van Silenus,RH.B.046,Rubenshuis,https://dams.antwerpen.be/iiif/P2drfYzNmYWcfZBS77LRq52T/manifest.json
o1cQtfPhsPQUXDXabK5iyK2f,De aartshertogen Albrecht en Isabella in de tuin van hun kasteel op de Coudenberg te Brussel,RH.S.130,Rubenshuis,https://dams.antwerpen.be/iiif/o1cQtfPhsPQUXDXabK5iyK2f/manifest.json
A1RRWUa4dHMW95RlcdA3k1bG,Adam en Eva,RH.K.015,Rubenshuis,https://dams.antwerpen.be/iiif/A1RRWUa4dHMW95RlcdA3k1bG/manifest.json
z1npcWURUXd9GlkncMM5cvXA,Adam en Eva,RH.K.015,Rubenshuis,https://dams.antwerpen.be/iiif/z1npcWURUXd9GlkncMM5cvXA/manifest.json
y1PI6RYhPORRCLbBWaTvHKc0,Hercules,RH.B.062,Rubenshuis,https://dams.antwerpen.be/iiif/y1PI6RYhPORRCLbBWaTvHKc0/manifest.json
V1vJhcfNHaMGWNUZLDOP1NYE,Hercules,RH.B.062,Rubenshuis,https://dams.antwerpen.be/iiif/V1vJhcfNHaMGWNUZLDOP1NYE/manifest.json
U2FDKftGfS6LkTbRWl7CtaGT,Boeren op weg naar de markt,RH.S.209,Rubenshuis,https://dams.antwerpen.be/iiif/U2FDKftGfS6LkTbRWl7CtaGT/manifest.json
R2VQrPLbkFN7w74bDUBZcT5k,Kunstkabinet,RH.M.138.1-2,Rubenshuis,https://dams.antwerpen.be/iiif/R2VQrPLbkFN7w74bDUBZcT5k/manifest.json
tOXmvdPcKUThd4Rbb2pyBqYK,Kunstkabinet,RH.M.138.1-2,Rubenshuis,https://dams.antwerpen.be/iiif/tOXmvdPcKUThd4Rbb2pyBqYK/manifest.json
GgKKU6CcZcNcgbCaoTXma8WM,Zonnewijzer,RH.WI.001,Rubenshuis,https://dams.antwerpen.be/iiif/GgKKU6CcZcNcgbCaoTXma8WM/manifest.json
z1qTYUgQNSYOnMMgVd2Q7XyR,Kunstkast,RH.M.166,Rubenshuis,https://dams.antwerpen.be/iiif/z1qTYUgQNSYOnMMgVd2Q7XyR/manifest.json
XZIdhvYD9fHhgEQnBoPGNnjV,Kunstkast,RH.M.166,Rubenshuis,https://dams.antwerpen.be/iiif/XZIdhvYD9fHhgEQnBoPGNnjV/manifest.json
T1IfRC6UOqJiBIjIcXE6eEY3,Boeren op weg naar de markt,RH.S.209,Rubenshuis,https://dams.antwerpen.be/iiif/T1IfRC6UOqJiBIjIcXE6eEY3/manifest.json
e2aP5WaplRNdeRpKcXfR2Bbq,Hoekbed,RH.M.135,Rubenshuis,https://dams.antwerpen.be/iiif/e2aP5WaplRNdeRpKcXfR2Bbq/manifest.json
BYIYtQRYbftLLcOWmcexkCxD,Hoekbed,RH.M.135,Rubenshuis,https://dams.antwerpen.be/iiif/BYIYtQRYbftLLcOWmcexkCxD/manifest.json
C2TPPYiLVlxKWh2DmImSehuy,Hoekbed,RH.M.135,Rubenshuis,https://dams.antwerpen.be/iiif/C2TPPYiLVlxKWh2DmImSehuy/manifest.json
h2XOaDThbaWid8WsfblkWWuo,Een dame op de vismarkt te Antwerpen,RH.S.004,Rubenshuis,https://dams.antwerpen.be/iiif/h2XOaDThbaWid8WsfblkWWuo/manifest.json
rJCTWVPVPKooXSS5iSHLeNeF,Stilleven met wild en fruit,RH.S.133,Rubenshuis,https://dams.antwerpen.be/iiif/rJCTWVPVPKooXSS5iSHLeNeF/manifest.json
l2bQbVWFMLRFUHfk9a2WC6J5,De doedelzakspeler,RH.LBI.2010.001,Rubenshuis,https://dams.antwerpen.be/iiif/l2bQbVWFMLRFUHfk9a2WC6J5/manifest.json
f2EFQbRbxekRYUlZnfC7BTEf,Het slotpark van een kasteel,RH.S.081,Rubenshuis,https://dams.antwerpen.be/iiif/f2EFQbRbxekRYUlZnfC7BTEf/manifest.json
JmgRKINYLEcQSFOgCw1mfhUs,Haardijzer met gesmede korf,RH.G.093,Rubenshuis,https://dams.antwerpen.be/iiif/JmgRKINYLEcQSFOgCw1mfhUs/manifest.json
v1nLXLTXWnXLaedOZS6nH9a9,Haardijzer met gesmede korf,RH.G.094,Rubenshuis,https://dams.antwerpen.be/iiif/v1nLXLTXWnXLaedOZS6nH9a9/manifest.json
w1hNmLYhFnlViTeXwke1pVF6,Adam en Eva,,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/w1hNmLYhFnlViTeXwke1pVF6/manifest.json
BiOebcjEpaiQMUSshEiAgzrF,"Rubenshuis, voormalig woonhuis met atelier van Peter Paul Rubens",RH.OE.001,Rubenshuis,https://dams.antwerpen.be/iiif/BiOebcjEpaiQMUSshEiAgzrF/manifest.json
B2NefWfdgnTmV2TSSLR8cqy6,Portret van de weduwe van de Hertog van Buckingham en haar kinderen,RH.S.188,Rubenshuis,https://dams.antwerpen.be/iiif/B2NefWfdgnTmV2TSSLR8cqy6/manifest.json
R1WSXiVVLipfSgaJDBFSHG7z,Henri IV in de slag bij Ivry,RH.S.181,Rubenshuis,https://dams.antwerpen.be/iiif/R1WSXiVVLipfSgaJDBFSHG7z/manifest.json
QtlaKcPLeah6KbLpXuiLUmo1,Henri IV in de slag bij Ivry,RH.S.181,Rubenshuis,https://dams.antwerpen.be/iiif/QtlaKcPLeah6KbLpXuiLUmo1/manifest.json
j1PQOaZ5ag4BpEOVbGfSRMzZ,Het afscheid van Van Dyck,RH.S.115,Rubenshuis,https://dams.antwerpen.be/iiif/j1PQOaZ5ag4BpEOVbGfSRMzZ/manifest.json
QIHXWGMlfdSJpOsUsHuFqATg,De aartshertogen Albrecht en Isabella in de tuin van hun kasteel op de Coudenberg te Brussel,RH.S.130,Rubenshuis,https://dams.antwerpen.be/iiif/QIHXWGMlfdSJpOsUsHuFqATg/manifest.json
hNVmXNdYqSTiTgpLjbENDAWG,Michaël Ophovius,RH.S.197,Rubenshuis,https://dams.antwerpen.be/iiif/hNVmXNdYqSTiTgpLjbENDAWG/manifest.json
rkDjTGYRhfYXMPBfVeXS3JFA,Boeren op weg naar de markt,RH.S.209,Rubenshuis,https://dams.antwerpen.be/iiif/rkDjTGYRhfYXMPBfVeXS3JFA/manifest.json
CfUXVjL9hckhQFBgZ8fCYB5U,"Brief van Rubens, gericht aan Pieter Van Veen",RH.D.028,Rubenshuis,https://dams.antwerpen.be/iiif/CfUXVjL9hckhQFBgZ8fCYB5U/manifest.json
Q1heVaLRNTbLKOeUMiGMxfJi,"Brief van Rubens, gericht aan Pieter Van Veen",RH.D.028,Rubenshuis,https://dams.antwerpen.be/iiif/Q1heVaLRNTbLKOeUMiGMxfJi/manifest.json
O2HmigV7oPmWaXcV9lsqL09l,"Brief van P.P. Rubens, gericht aan Pierre Du Puy",RH.D.042.1-2,Rubenshuis,https://dams.antwerpen.be/iiif/O2HmigV7oPmWaXcV9lsqL09l/manifest.json
Z2e4S4XSWMKtMJcsVcpQnKkb,Italiaanse tuin met galerij en figuren,RH.S.078,Rubenshuis,https://dams.antwerpen.be/iiif/Z2e4S4XSWMKtMJcsVcpQnKkb/manifest.json
Uu6tSMeWPITylYilU2kPBzNg,De aanbidding van de herders,RH.S.123,Rubenshuis,https://dams.antwerpen.be/iiif/Uu6tSMeWPITylYilU2kPBzNg/manifest.json
A9R6eefSLHiDXjdfQRVCfgZQ,De geboorte van Christus,RH.S.155,Rubenshuis,https://dams.antwerpen.be/iiif/A9R6eefSLHiDXjdfQRVCfgZQ/manifest.json
NYMKWQugTXbWRMbZFvQlXnxt,Atelier of 'Italiaanse vleugel' van het Rubenshuis,RH.OE.001.001,Rubenshuis,https://dams.antwerpen.be/iiif/NYMKWQugTXbWRMbZFvQlXnxt/manifest.json
U2IMgNefcOPPkRFdoVLyr2bP,Atelier of 'Italiaanse vleugel' van het Rubenshuis,RH.OE.001.001,Rubenshuis,https://dams.antwerpen.be/iiif/U2IMgNefcOPPkRFdoVLyr2bP/manifest.json
z1QBghYCN9UegSLVWNbkeFzu,Interieur Rubenshuis: keuken,RH.OE.001.014,Rubenshuis,https://dams.antwerpen.be/iiif/z1QBghYCN9UegSLVWNbkeFzu/manifest.json
O1Ybg7i55VibRcdNP6B66eyD,Interieur Rubenshuis: spreekkamer,RH.OE.001.013,Rubenshuis,https://dams.antwerpen.be/iiif/O1Ybg7i55VibRcdNP6B66eyD/manifest.json
Q2KaMbSnXBTbdZpUOmkktUdQ,Tuin van het Rubenshuis,RH.OE.005,Rubenshuis,https://dams.antwerpen.be/iiif/Q2KaMbSnXBTbdZpUOmkktUdQ/manifest.json
AFFgRgiMXXmLUXK8cUBlX7mO,Interieur Rubenshuis: groot atelier,RH.OE.001.007,Rubenshuis,https://dams.antwerpen.be/iiif/AFFgRgiMXXmLUXK8cUBlX7mO/manifest.json
y1eTunHiYEGVITnLaVzPnzlG,Interieur Rubenshuis: kunstkamer,RH.OE.001.018,Rubenshuis,https://dams.antwerpen.be/iiif/y1eTunHiYEGVITnLaVzPnzlG/manifest.json
vIJVKyUPhMQKSYUSVb91xhIQ,Stilleven met dode vogels,RH.S.213,Rubenshuis,https://dams.antwerpen.be/iiif/vIJVKyUPhMQKSYUSVb91xhIQ/manifest.json
Z2HaVgmKY4dXaJm68m7O033e,Ontwerp voor de bekroning van het hoogaltaar van de Antwerpse jezuïetenkerk (?),RH.S.194,Rubenshuis,https://dams.antwerpen.be/iiif/Z2HaVgmKY4dXaJm68m7O033e/manifest.json
x2XeqTeaXQZsHJFPhW8SL4ZZ,De heilige Clara van Assisi,RH.S.201,Rubenshuis,https://dams.antwerpen.be/iiif/x2XeqTeaXQZsHJFPhW8SL4ZZ/manifest.json
B2PngYLdYrigfPmetIq0tsWg,De slaap van Silenus,RH.B.046,Rubenshuis,https://dams.antwerpen.be/iiif/B2PngYLdYrigfPmetIq0tsWg/manifest.json
U1KdUXrVP7jakIGVhfHkhdLw,Sater,RH.B.045,Rubenshuis,https://dams.antwerpen.be/iiif/U1KdUXrVP7jakIGVhfHkhdLw/manifest.json
T1HhFZSdDUZW4q8RaVgTxEjT,kunstkast,RH.M.046,Rubenshuis,https://dams.antwerpen.be/iiif/T1HhFZSdDUZW4q8RaVgTxEjT/manifest.json
gWNodEjWfElEjTQ6nXACMxFb,Het Orakel,RH.W.045,Rubenshuis,https://dams.antwerpen.be/iiif/gWNodEjWfElEjTQ6nXACMxFb/manifest.json
mUaXPlSHaYX9gFgFkiNFJVFr,Gezicht van Siegen,RH.S.021,Rubenshuis,https://dams.antwerpen.be/iiif/mUaXPlSHaYX9gFgFkiNFJVFr/manifest.json
EnKpSbRkWVBNjZhabqKebrSy,Linnenpers,RH.M.143,Rubenshuis,https://dams.antwerpen.be/iiif/EnKpSbRkWVBNjZhabqKebrSy/manifest.json
A9HFlbjbW4UBBY8gdlwlW2dk,De Prediking van Johannes de Doper,RH.S.001,Rubenshuis,https://dams.antwerpen.be/iiif/A9HFlbjbW4UBBY8gdlwlW2dk/manifest.json
ORbTUGKQYEIZNMTcScxJgv96,Kunstkast,RH.M.166,Rubenshuis,https://dams.antwerpen.be/iiif/ORbTUGKQYEIZNMTcScxJgv96/manifest.json
UYcOJUKMsNdrXVCaQ3C7yYOF,Stilleven met wild en fruit,RH.S.133,Rubenshuis,https://dams.antwerpen.be/iiif/UYcOJUKMsNdrXVCaQ3C7yYOF/manifest.json
D1QhkhLWXmCLGaIuU9hKjTEg,juwelenkistje,RH.K.016,Rubenshuis,https://dams.antwerpen.be/iiif/D1QhkhLWXmCLGaIuU9hKjTEg/manifest.json
z1kUVIpTFFRIZGXQaKl9urE5,kunstkast,RH.M.050,Rubenshuis,https://dams.antwerpen.be/iiif/z1kUVIpTFFRIZGXQaKl9urE5/manifest.json
GCcioYfPJGVSRhVNT9NsHCjS,De roof van Proserpina,RH.S.106,Rubenshuis,https://dams.antwerpen.be/iiif/GCcioYfPJGVSRhVNT9NsHCjS/manifest.json
i2HZhhWzMaVCZWcXhfdFLIcj,Portiek van het Rubenshuis,RH.OE.002,Rubenshuis,https://dams.antwerpen.be/iiif/i2HZhhWzMaVCZWcXhfdFLIcj/manifest.json
G1DZksOXCXTWMXIJPRzrv54U,Hercules en de leeuw van Nemea,RH.B.056,Rubenshuis,https://dams.antwerpen.be/iiif/G1DZksOXCXTWMXIJPRzrv54U/manifest.json
EeZlrEcWWdBJkDGULwKYhJIj,Interieur Rubenshuis: antichambre,RH.OE.001.006,Rubenshuis,https://dams.antwerpen.be/iiif/EeZlrEcWWdBJkDGULwKYhJIj/manifest.json
sk6ZoVXYEoXEZTNaBDml2Llh,"Filips IV doet zijn broer, Prins-Kardinaal Infant Ferdinand, uitgeleide",RH.S.012,Rubenshuis,https://dams.antwerpen.be/iiif/sk6ZoVXYEoXEZTNaBDml2Llh/manifest.json
Z2HdT9hUcfOtSlYeG7FRwQ3p,Mars en Venus,RH.S.118,Rubenshuis,https://dams.antwerpen.be/iiif/Z2HdT9hUcfOtSlYeG7FRwQ3p/manifest.json
n1fMNeWUWXKJeWVJRMioGOVw,Interieur Rubenshuis: eetkamer,RH.OE.001.016,Rubenshuis,https://dams.antwerpen.be/iiif/n1fMNeWUWXKJeWVJRMioGOVw/manifest.json
d1WNVWXRbDIQCLKbgG6MlIah,Interieur Rubenshuis: familiekamer,RH.OE.001.024,Rubenshuis,https://dams.antwerpen.be/iiif/d1WNVWXRbDIQCLKbgG6MlIah/manifest.json
I1RKgXrGRLILQQONjb6uTcXV,"Rubenshuis, voormalig woonhuis met atelier van Peter Paul Rubens",RH.OE.001,Rubenshuis,https://dams.antwerpen.be/iiif/I1RKgXrGRLILQQONjb6uTcXV/manifest.json
T2QDkdkgnLonXkLAPPpYJUSu,Kolveniershof,RH.OE.006,Rubenshuis,https://dams.antwerpen.be/iiif/T2QDkdkgnLonXkLAPPpYJUSu/manifest.json
B1UrTQWOaWdRqTMTqcbCAwfL,Portret van Catherine Spencer,RH.S.192,Rubenshuis,https://dams.antwerpen.be/iiif/B1UrTQWOaWdRqTMTqcbCAwfL/manifest.json
K1yI5GYbvnYBTQejeRIxMeYI,kopje van een meisje of jonge vrouw,RH.B.019,Rubenshuis,https://dams.antwerpen.be/iiif/K1yI5GYbvnYBTQejeRIxMeYI/manifest.json
z2L3fyUPDWZZgjRYHVnmZnOR,Hercules,RH.B.024,Rubenshuis,https://dams.antwerpen.be/iiif/z2L3fyUPDWZZgjRYHVnmZnOR/manifest.json
kQfe3TTULJTmZm5huRAZ95Pz,Perseus bevrijdt Andromeda,RH.S.045,Rubenshuis,https://dams.antwerpen.be/iiif/kQfe3TTULJTmZm5huRAZ95Pz/manifest.json
X2GMYZffVFSlNhYavi9vZpQP,Achilles en de dochters van Lycomedes,RH.W.058,Rubenshuis,https://dams.antwerpen.be/iiif/X2GMYZffVFSlNhYavi9vZpQP/manifest.json
A26UPr9XWbKBYbOZYJ7U7Da4,"Halssnoer, volgens de overlevering toebehorend aan Helena Fourment",RH.K.007,Rubenshuis,https://dams.antwerpen.be/iiif/A26UPr9XWbKBYbOZYJ7U7Da4/manifest.json
R2YQIXdienqeQUBgoOhjCyUz,Tazza,RH.K.014,Rubenshuis,https://dams.antwerpen.be/iiif/R2YQIXdienqeQUBgoOhjCyUz/manifest.json
e1IjZQKPE6VkrYjU9SCN7tWA,juwelenkistje,RH.K.009,Rubenshuis,https://dams.antwerpen.be/iiif/e1IjZQKPE6VkrYjU9SCN7tWA/manifest.json
K2gVVMCxWVpXZIIfEBnFXGLD,De opdracht in de tempel,RH.S.093,Rubenshuis,https://dams.antwerpen.be/iiif/K2gVVMCxWVpXZIIfEBnFXGLD/manifest.json
A2eeUTAZSNNJVCQQkgXyLMog,Hoekbed,RH.M.135,Rubenshuis,https://dams.antwerpen.be/iiif/A2eeUTAZSNNJVCQQkgXyLMog/manifest.json
P1ALBWbVIcJ8K9w6KsRCAOm0,tapijt,RH.W.027,Rubenshuis,https://dams.antwerpen.be/iiif/P1ALBWbVIcJ8K9w6KsRCAOm0/manifest.json
c2SOjjUihUOFRMRLNVof4t7c,Tazza,RH.K.014,Rubenshuis,https://dams.antwerpen.be/iiif/c2SOjjUihUOFRMRLNVof4t7c/manifest.json
Q2dORhaUSUgQH6bJabrsNlJS,Kop van een oude man,RH.S.207,Rubenshuis,https://dams.antwerpen.be/iiif/Q2dORhaUSUgQH6bJabrsNlJS/manifest.json
X1ojTjRCqQrmJJwACcqb0pRA,Liber amicorum van Nicolaas Rockox,RH.D.035,Rubenshuis,https://dams.antwerpen.be/iiif/X1ojTjRCqQrmJJwACcqb0pRA/manifest.json
W1PPSLRJdQMieFhsP9UNiHFw,Medaille voorstellende koning Christiaan IV van Denemarken,RH.K.003,Rubenshuis,https://dams.antwerpen.be/iiif/W1PPSLRJdQMieFhsP9UNiHFw/manifest.json
d1vvsWhPLDakXXl98VTgq6UH,Medaille voorstellende koning Christiaan IV van Denemarken,RH.K.003,Rubenshuis,https://dams.antwerpen.be/iiif/d1vvsWhPLDakXXl98VTgq6UH/manifest.json
H1ACVE4UVj8EbGLPGeXrPEwr,Portiek van het Rubenshuis,RH.OE.002,Rubenshuis,https://dams.antwerpen.be/iiif/H1ACVE4UVj8EbGLPGeXrPEwr/manifest.json
L1JSZPhDmnRHBhVVYkaDG8PI,Slag der Amazonen,RH.P.0107,Rubenshuis,https://dams.antwerpen.be/iiif/L1JSZPhDmnRHBhVVYkaDG8PI/manifest.json
rgQQcoBmblTgGY9TTE9NNRyF,Mercurius doodt Argus,RH.S.199,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/rgQQcoBmblTgGY9TTE9NNRyF/manifest.json
T1oJaV7WhElQqoRYZVXegMvR,Interieur Rubenshuis: zolder Italiaanse vleugel,RH.OE.001.012,Rubenshuis,https://dams.antwerpen.be/iiif/T1oJaV7WhElQqoRYZVXegMvR/manifest.json
N1kIZhYQFmcKdOKZRDjbAm3U,Allegorie van de Vrede,RH.S.186,Rubenshuis,https://dams.antwerpen.be/iiif/N1kIZhYQFmcKdOKZRDjbAm3U/manifest.json
pWP8QSiZQoMPPLFXaS9Xc54r,Aartshertogin Isabella,RH.S.206,Rubenshuis,https://dams.antwerpen.be/iiif/pWP8QSiZQoMPPLFXaS9Xc54r/manifest.json
C1j7A6OEaYUgVXlRgkaublHo,De slag bij de Blokkersdijk 1605,RH.S.212,Rubenshuis,https://dams.antwerpen.be/iiif/C1j7A6OEaYUgVXlRgkaublHo/manifest.json
zZSYNHB6QMRWeUYX9Wy0kCEj,Aartshertog Albrecht,RH.S.205,Rubenshuis,https://dams.antwerpen.be/iiif/zZSYNHB6QMRWeUYX9Wy0kCEj/manifest.json
KAUdoWoouGmSF5RI5QY4xGrA,Grafkelder van de familie Rubens in de St.-Jacobskerk te Antwerpen,RH.S.002,Rubenshuis,https://dams.antwerpen.be/iiif/KAUdoWoouGmSF5RI5QY4xGrA/manifest.json
KPEipNPDtRCQK6pmBWFCMUwq,Vitellius,RH.B.023,Rubenshuis,https://dams.antwerpen.be/iiif/KPEipNPDtRCQK6pmBWFCMUwq/manifest.json
y2NOiDR7BmeFTYApUoHGe87m,kunstkast,RH.M.046,Rubenshuis,https://dams.antwerpen.be/iiif/y2NOiDR7BmeFTYApUoHGe87m/manifest.json
O2MthlFAVMOEMpSdWYfJ46SZ,Musicerende engelen,RH.W.056,Rubenshuis,https://dams.antwerpen.be/iiif/O2MthlFAVMOEMpSdWYfJ46SZ/manifest.json
N2EkfZIWgdZU8KVOHce987Nd,tapijt,RH.W.057,Rubenshuis,https://dams.antwerpen.be/iiif/N2EkfZIWgdZU8KVOHce987Nd/manifest.json
qhYlZfWiCYEqIKaQIDshFbT3,tapijt,RH.W.057,Rubenshuis,https://dams.antwerpen.be/iiif/qhYlZfWiCYEqIKaQIDshFbT3/manifest.json
aRUaWIcF9a3uAGkIax7JYyHi,Kabinet,RH.M.162.01-14,Rubenshuis,https://dams.antwerpen.be/iiif/aRUaWIcF9a3uAGkIax7JYyHi/manifest.json
cnlVQUZb2WVRYMnHNV2xSKyp,Kunstkast,RH.M.166,Rubenshuis,https://dams.antwerpen.be/iiif/cnlVQUZb2WVRYMnHNV2xSKyp/manifest.json
t2etZULNPdTnNUgJdgXpIX2H,Vruchtenkrans met O.L.Vrouw in grisaille,RH.S.089,Rubenshuis,https://dams.antwerpen.be/iiif/t2etZULNPdTnNUgJdgXpIX2H/manifest.json
i19g77WwdZdXAasQZfX6R4Ru,"Brief van P.P. Rubens, gericht aan Annibale Chieppo, secretaris van de Hertog van Mantua.",RH.D.024,Rubenshuis,https://dams.antwerpen.be/iiif/i19g77WwdZdXAasQZfX6R4Ru/manifest.json
d2bQKpASJhpgnfPL8i9tnv8R,"Brief van P.P. Rubens, gericht aan Annibale Chieppo, secretaris van de Hertog van Mantua.",RH.D.024,Rubenshuis,https://dams.antwerpen.be/iiif/d2bQKpASJhpgnfPL8i9tnv8R/manifest.json
fD3NaYnTJkI4MJMYVgQgYPoM,kunstkast,RH.M.050,Rubenshuis,https://dams.antwerpen.be/iiif/fD3NaYnTJkI4MJMYVgQgYPoM/manifest.json
o1aaUhR8VWmO9VbRpUYb1ydE,kunstkast,RH.M.050,Rubenshuis,https://dams.antwerpen.be/iiif/o1aaUhR8VWmO9VbRpUYb1ydE/manifest.json
R1iRYnpg8msKBpQMVAfVFITM,Palazzi di Genova,RH.BK.042,Rubenshuis,https://dams.antwerpen.be/iiif/R1iRYnpg8msKBpQMVAfVFITM/manifest.json
g2fLcgRCgTJOURFcgJnhgrN3,Palazzi di Genova,RH.BK.042,Rubenshuis,https://dams.antwerpen.be/iiif/g2fLcgRCgTJOURFcgJnhgrN3/manifest.json
G2ZJRZTK9cQKXfXbLTGJ4UD8,Palazzi di Genova,RH.BK.042,Rubenshuis,https://dams.antwerpen.be/iiif/G2ZJRZTK9cQKXfXbLTGJ4UD8/manifest.json
W1lQU3BRqWEdpgsVaPWoJayD,Palazzi di Genova,RH.BK.042,Rubenshuis,https://dams.antwerpen.be/iiif/W1lQU3BRqWEdpgsVaPWoJayD/manifest.json
k1FWPUJZjcArRUaMgTEG5bem,Palazzi di Genova,RH.BK.042,Rubenshuis,https://dams.antwerpen.be/iiif/k1FWPUJZjcArRUaMgTEG5bem/manifest.json
X1eDVVeOAOjaKNDIdQXcapdb,fotoboek ontstaansgeschiedenis van het Rubenshuis,RH.BK.099,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/X1eDVVeOAOjaKNDIdQXcapdb/manifest.json
iQHGRXoPTbmWWRSPYIKh38SY,fotoboek ontstaansgeschiedenis van het Rubenshuis,RH.BK.099,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/iQHGRXoPTbmWWRSPYIKh38SY/manifest.json
k1PO5WPejSVXlafeyNt0bbOx,fotoboek ontstaansgeschiedenis van het Rubenshuis,RH.BK.099,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/k1PO5WPejSVXlafeyNt0bbOx/manifest.json
sLUdNMY6NfSJvrihhFQVOLmJ,fotoboek ontstaansgeschiedenis van het Rubenshuis,RH.BK.099,Rubenshuis (Antwerpen),https://dams.antwerpen.be/iiif/sLUdNMY6NfSJvrihhFQVOLmJ/manifest.json
